UR #	ILLOC	SR	
63883	Q  	O3[+WH][+WA] Aux S Not Verb O1 O2 P               	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        627	
63884	Q  	O3[+WH][+WA] Aux S Not Verb O1 P Adv              	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        627	
63885	Q  	O3[+WH][+WA] Aux S Not Verb O1 P                  	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        627	
63886	Q  	O3[+WH][+WA] Aux S Not Verb P Adv                 	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        627	
63887	Q  	O3[+WH][+WA] Aux S Not Verb P                     	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        627	
63888	Q  	O3[+WH][+WA] Aux S Verb O1 O2 P Adv               	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))        627	
63889	Q  	O3[+WH][+WA] Aux S Verb O1 O2 P                   	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))        627	
63890	Q  	O3[+WH][+WA] Aux S Verb O1 P Adv                  	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))        627	
63891	Q  	O3[+WH][+WA] Aux S Verb O1 P                      	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))        627	
63892	Q  	O3[+WH][+WA] Aux S Verb P Adv                     	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))        627	
63893	Q  	O3[+WH][+WA] Aux S Verb P                         	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))        627	
76308	Q  	S[+WH][+WA] Aux Never Verb Adv                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"Adv"))))))))        627	
76309	Q  	S[+WH][+WA] Aux Never Verb O1 Adv                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""Adv"))))))))        627	
76310	Q  	S[+WH][+WA] Aux Never Verb O1 O2 Adv              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2""Adv"))))))))        627	
76311	Q  	S[+WH][+WA] Aux Never Verb O1 O2 P O3 Adv         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))))        627	
76312	Q  	S[+WH][+WA] Aux Never Verb O1 O2 P O3             	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))))        627	
76313	Q  	S[+WH][+WA] Aux Never Verb O1 O2                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"))))))))        627	
76314	Q  	S[+WH][+WA] Aux Never Verb O1 P O3 Adv            	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))))        627	
76315	Q  	S[+WH][+WA] Aux Never Verb O1 P O3                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))))        627	
76316	Q  	S[+WH][+WA] Aux Never Verb O1                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"))))))))        627	
76317	Q  	S[+WH][+WA] Aux Never Verb P O3 Adv               	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))))        627	
76318	Q  	S[+WH][+WA] Aux Never Verb P O3                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")(PP"P""O3")))))))))        627	
76319	Q  	S[+WH][+WA] Aux Never Verb                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")))))))))        627	
76320	Q  	S[+WH][+WA] Aux Not Verb Adv                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"Adv"))))))))        627	
76321	Q  	S[+WH][+WA] Aux Not Verb O1 Adv                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""Adv"))))))))        627	
76322	Q  	S[+WH][+WA] Aux Not Verb O1 O2 Adv                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))))        627	
76323	Q  	S[+WH][+WA] Aux Not Verb O1 O2 P O3 Adv           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))))        627	
76324	Q  	S[+WH][+WA] Aux Not Verb O1 O2 P O3               	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))))        627	
76325	Q  	S[+WH][+WA] Aux Not Verb O1 O2                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"))))))))        627	
76326	Q  	S[+WH][+WA] Aux Not Verb O1 P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))))        627	
76327	Q  	S[+WH][+WA] Aux Not Verb O1 P O3                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))))        627	
76328	Q  	S[+WH][+WA] Aux Not Verb O1                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"))))))))        627	
76329	Q  	S[+WH][+WA] Aux Not Verb P O3 Adv                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))))        627	
76330	Q  	S[+WH][+WA] Aux Not Verb P O3                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")))))))))        627	
76331	Q  	S[+WH][+WA] Aux Not Verb                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")))))))))        627	
76332	Q  	S[+WH][+WA] Aux Verb Adv                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"Adv"))))))        627	
76333	Q  	S[+WH][+WA] Aux Verb O1 Adv                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""Adv"))))))        627	
76334	Q  	S[+WH][+WA] Aux Verb O1 O2 Adv                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))        627	
76335	Q  	S[+WH][+WA] Aux Verb O1 O2 P O3 Adv               	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))        627	
76336	Q  	S[+WH][+WA] Aux Verb O1 O2 P O3                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))        627	
76337	Q  	S[+WH][+WA] Aux Verb O1 O2                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"))))))        627	
76338	Q  	S[+WH][+WA] Aux Verb O1 P O3 Adv                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))        627	
76339	Q  	S[+WH][+WA] Aux Verb O1 P O3                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))        627	
76340	Q  	S[+WH][+WA] Aux Verb O1                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"))))))        627	
76341	Q  	S[+WH][+WA] Aux Verb P O3 Adv                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))        627	
76342	Q  	S[+WH][+WA] Aux Verb P O3                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")(PP"P""O3")))))))        627	
76343	Q  	S[+WH][+WA] Aux Verb                              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")))))))        627	
