BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
4458	DEC	O1 S Aux Not Verb O2 P O3 Adv                     	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))))          8	
4459	DEC	O1 S Aux Not Verb O2 P O3                         	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))))          8	
4460	DEC	O1 S Aux Not Verb O2                              	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))))          8	
4461	DEC	O1 S Aux Not Verb P O3 Adv                        	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))          8	
4462	DEC	O1 S Aux Not Verb P O3                            	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))          8	
4463	DEC	O1 S Aux Not Verb                                 	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))))          8	
4464	DEC	O1 S Aux Verb Adv                                 	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv"))))))          8	
4465	DEC	O1 S Aux Verb O2 Adv                              	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv"))))))          8	
4466	DEC	O1 S Aux Verb O2 P O3 Adv                         	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))          8	
4467	DEC	O1 S Aux Verb O2 P O3                             	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))          8	
4468	DEC	O1 S Aux Verb O2                                  	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))          8	
4469	DEC	O1 S Aux Verb P O3 Adv                            	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))          8	
4470	DEC	O1 S Aux Verb P O3                                	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))          8	
4471	DEC	O1 S Aux Verb                                     	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Aux[+FIN]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))          8	
4472	DEC	O1 S Verb Never Adv                               	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""Adv"))))))))          8	
4473	DEC	O1 S Verb Never O2 Adv                            	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2""Adv"))))))))          8	
4474	DEC	O1 S Verb Never O2 P O3 Adv                       	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))))          8	
4475	DEC	O1 S Verb Never O2 P O3                           	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))))          8	
4476	DEC	O1 S Verb Never O2                                	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"))))))))          8	
4477	DEC	O1 S Verb Never P O3 Adv                          	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))          8	
4478	DEC	O1 S Verb Never P O3                              	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))          8	
4479	DEC	O1 S Verb Never                                   	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb]"Never"(Negbar[SLASH O1][SLASH Verb](VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"))))))))          8	
4480	DEC	O1 S Verb Not Adv                                 	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""Adv"))))))))          8	
4481	DEC	O1 S Verb Not O2 Adv                              	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2""Adv"))))))))          8	
4482	DEC	O1 S Verb Not O2 P O3 Adv                         	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))))          8	
4483	DEC	O1 S Verb Not O2 P O3                             	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))))          8	
4484	DEC	O1 S Verb Not O2                                  	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"))))))))          8	
4485	DEC	O1 S Verb Not P O3 Adv                            	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))          8	
4486	DEC	O1 S Verb Not P O3                                	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))          8	
4487	DEC	O1 S Verb Not                                     	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(NegP[SLASH O1][SLASH Verb](NegBar[SLASH O1][SLASH Verb](Neg"Not")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"))))))))          8	
4488	DEC	O1 S Verb Adv                                     	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""Adv"))))))          8	
4489	DEC	O1 S Verb O2 Adv                                  	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2""Adv"))))))          8	
4490	DEC	O1 S Verb O2 P O3 Adv                             	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))          8	
4491	DEC	O1 S Verb O2 P O3                                 	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))          8	
4492	DEC	O1 S Verb O2                                      	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]""O2"))))))          8	
4493	DEC	O1 S Verb P O3 Adv                                	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))          8	
4494	DEC	O1 S Verb P O3                                    	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))          8	
4495	DEC	O1 S Verb                                         	(CP[ILLOC DEC][+FIN]"O1[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O1](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O1]"S"(Ibar[ILLOC DEC][+FIN][SLASH O1](I[ILLOC DEC][+FIN]"Verb[+FIN]")(VP[SLASH O1][SLASH Verb](Vbar[SLASH O1][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+NULL][SLASH O1]"))))))          8	
8384	DEC	O2 S Aux Never Verb O1 Adv                        	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))))          8	
8385	DEC	O2 S Aux Never Verb O1 P O3 Adv                   	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))          8	
8386	DEC	O2 S Aux Never Verb O1 P O3                       	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))          8	
8387	DEC	O2 S Aux Never Verb O1                            	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))))          8	
8388	DEC	O2 S Aux Not Verb O1 Adv                          	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))))          8	
8389	DEC	O2 S Aux Not Verb O1 P O3 Adv                     	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))          8	
8390	DEC	O2 S Aux Not Verb O1 P O3                         	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))          8	
8391	DEC	O2 S Aux Not Verb O1                              	(CP[ILLOC DEC][+FIN]"O2[+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](C[ILLOC DEC][+FIN]"THAT[+NULL]")(IP[ILLOC DEC][+FIN][SLASH O2]"S"(Ibar[ILLOC DEC][+FIN][SLASH O2](I[ILLOC DEC][+FIN]"Aux[+FIN]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))))          8	
