UR #	ILLOC	SR	
65231	Q  	O3[+WH] Aux S Not Verb P                          	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        611	
65232	Q  	O3[+WH] Aux S Verb O1 O2 P Adv                    	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))        611	
65233	Q  	O3[+WH] Aux S Verb O1 O2 P                        	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))        611	
65234	Q  	O3[+WH] Aux S Verb O1 P Adv                       	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))        611	
65235	Q  	O3[+WH] Aux S Verb O1 P                           	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))        611	
65236	Q  	O3[+WH] Aux S Verb P Adv                          	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))        611	
65237	Q  	O3[+WH] Aux S Verb P                              	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))        611	
77648	Q  	S[+WH] Aux Never Verb Adv                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"Adv"))))))))        611	
77649	Q  	S[+WH] Aux Never Verb O1 Adv                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""Adv"))))))))        611	
77650	Q  	S[+WH] Aux Never Verb O1 O2 Adv                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2""Adv"))))))))        611	
77651	Q  	S[+WH] Aux Never Verb O1 O2 P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))))        611	
77652	Q  	S[+WH] Aux Never Verb O1 O2 P O3                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))))        611	
77653	Q  	S[+WH] Aux Never Verb O1 O2                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"))))))))        611	
77654	Q  	S[+WH] Aux Never Verb O1 P O3 Adv                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))))        611	
77655	Q  	S[+WH] Aux Never Verb O1 P O3                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))))        611	
77656	Q  	S[+WH] Aux Never Verb O1                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"))))))))        611	
77657	Q  	S[+WH] Aux Never Verb P O3 Adv                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))))        611	
77658	Q  	S[+WH] Aux Never Verb P O3                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")(PP"P""O3")))))))))        611	
77659	Q  	S[+WH] Aux Never Verb                             	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")))))))))        611	
77660	Q  	S[+WH] Aux Not Verb Adv                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"Adv"))))))))        611	
77661	Q  	S[+WH] Aux Not Verb O1 Adv                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""Adv"))))))))        611	
77662	Q  	S[+WH] Aux Not Verb O1 O2 Adv                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))))        611	
77663	Q  	S[+WH] Aux Not Verb O1 O2 P O3 Adv                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))))        611	
77664	Q  	S[+WH] Aux Not Verb O1 O2 P O3                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))))        611	
77665	Q  	S[+WH] Aux Not Verb O1 O2                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"))))))))        611	
77666	Q  	S[+WH] Aux Not Verb O1 P O3 Adv                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))))        611	
77667	Q  	S[+WH] Aux Not Verb O1 P O3                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))))        611	
77668	Q  	S[+WH] Aux Not Verb O1                            	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"))))))))        611	
77669	Q  	S[+WH] Aux Not Verb P O3 Adv                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))))        611	
77670	Q  	S[+WH] Aux Not Verb P O3                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")))))))))        611	
77671	Q  	S[+WH] Aux Not Verb                               	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")))))))))        611	
77672	Q  	S[+WH] Aux Verb Adv                               	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"Adv"))))))        611	
77673	Q  	S[+WH] Aux Verb O1 Adv                            	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""Adv"))))))        611	
77674	Q  	S[+WH] Aux Verb O1 O2 Adv                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))        611	
77675	Q  	S[+WH] Aux Verb O1 O2 P O3 Adv                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))        611	
77676	Q  	S[+WH] Aux Verb O1 O2 P O3                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))        611	
77677	Q  	S[+WH] Aux Verb O1 O2                             	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"))))))        611	
77678	Q  	S[+WH] Aux Verb O1 P O3 Adv                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))        611	
77679	Q  	S[+WH] Aux Verb O1 P O3                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))        611	
77680	Q  	S[+WH] Aux Verb O1                                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"))))))        611	
77681	Q  	S[+WH] Aux Verb P O3 Adv                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))        611	
77682	Q  	S[+WH] Aux Verb P O3                              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")(PP"P""O3")))))))        611	
77683	Q  	S[+WH] Aux Verb                                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH S][SLASH Aux]"S[+NULL][SLASH S]"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")))))))        611	
